timestamp,open,high,low,close,volume
2026-05-16 00:00:00,2224.65,2231.51,2223.81,2227.0,3301.8064
2026-05-16 01:00:00,2226.99,2230.85,2223.53,2229.62,2980.2852
2026-05-16 02:00:00,2229.62,2231.5,2227.0,2229.91,2565.1592
2026-05-16 03:00:00,2229.91,2230.64,2227.11,2228.01,2329.581
2026-05-16 04:00:00,2228.0,2228.96,2218.35,2225.98,4171.0714
2026-05-16 05:00:00,2225.99,2227.13,2222.69,2225.37,2311.4552
2026-05-16 06:00:00,2225.38,2226.89,2209.7,2215.45,8055.167
2026-05-16 07:00:00,2215.46,2215.81,2182.0,2194.81,38322.888
2026-05-16 08:00:00,2194.81,2196.87,2192.01,2193.26,6028.1463
2026-05-16 09:00:00,2193.26,2193.85,2162.6,2173.57,27888.7843
2026-05-16 10:00:00,2173.57,2175.0,2162.55,2173.85,18882.4485
2026-05-16 11:00:00,2173.85,2181.0,2173.85,2176.1,13389.521
2026-05-16 12:00:00,2176.11,2179.26,2173.18,2176.5,8013.1897
2026-05-16 13:00:00,2176.5,2180.0,2172.3,2177.12,8775.7986
2026-05-16 14:00:00,2177.12,2188.16,2173.51,2179.93,11130.7609
2026-05-16 15:00:00,2179.92,2183.79,2176.9,2180.0,10245.234
2026-05-16 16:00:00,2180.0,2183.52,2170.5,2174.11,13727.5761
2026-05-16 17:00:00,2174.11,2180.79,2174.11,2178.91,3445.3575
2026-05-16 18:00:00,2178.91,2185.22,2176.36,2181.35,3877.5329
2026-05-16 19:00:00,2181.35,2182.77,2179.23,2179.57,2125.662
2026-05-16 20:00:00,2179.57,2182.9,2179.57,2181.45,1871.6178
2026-05-16 21:00:00,2181.45,2183.54,2180.94,2182.39,1877.715
2026-05-16 22:00:00,2182.39,2183.28,2179.77,2180.47,1852.3298
2026-05-16 23:00:00,2180.46,2183.03,2179.35,2180.77,2119.4883
2026-05-17 00:00:00,2180.77,2185.6,2174.08,2177.59,4798.1136
2026-05-17 01:00:00,2177.6,2183.6,2167.98,2169.18,9613.5951
2026-05-17 02:00:00,2169.17,2176.25,2169.17,2174.5,3805.4705
2026-05-17 03:00:00,2174.51,2184.5,2174.26,2181.7,4100.2657
2026-05-17 04:00:00,2181.71,2190.37,2181.14,2187.61,5607.1694
2026-05-17 05:00:00,2187.61,2195.0,2185.63,2185.91,4862.8971
2026-05-17 06:00:00,2185.91,2188.0,2181.7,2185.02,3780.4218
2026-05-17 07:00:00,2185.02,2188.49,2182.53,2186.64,3050.4999
2026-05-17 08:00:00,2186.63,2187.06,2183.12,2185.95,2632.7465
2026-05-17 09:00:00,2185.95,2191.38,2185.91,2190.23,2889.1747
2026-05-17 10:00:00,2190.22,2198.14,2190.22,2194.28,5616.8575
2026-05-17 11:00:00,2194.29,2194.72,2188.0,2192.0,4451.9991
2026-05-17 12:00:00,2192.0,2198.04,2191.34,2194.3,3964.1553
2026-05-17 13:00:00,2194.3,2194.93,2187.29,2192.12,4823.5227
2026-05-17 14:00:00,2192.12,2192.39,2178.39,2186.64,6752.4117
2026-05-17 15:00:00,2186.64,2188.84,2181.2,2186.51,3341.197
2026-05-17 16:00:00,2186.51,2189.12,2182.15,2182.51,2827.4053
2026-05-17 17:00:00,2182.52,2184.95,2176.63,2183.67,4289.4198
2026-05-17 18:00:00,2183.68,2188.5,2179.13,2188.49,2741.364
2026-05-17 19:00:00,2188.5,2193.62,2187.56,2192.53,2510.046
2026-05-17 20:00:00,2192.54,2193.68,2186.98,2189.55,2455.0533
2026-05-17 21:00:00,2189.55,2194.82,2187.24,2191.81,2300.4023
2026-05-17 22:00:00,2191.8,2191.8,2174.01,2179.69,11039.9188
2026-05-17 23:00:00,2179.7,2179.7,2091.48,2131.0,72862.7078
2026-05-18 00:00:00,2131.0,2132.0,2104.99,2115.46,33448.5802
2026-05-18 01:00:00,2115.47,2121.33,2106.5,2117.54,16339.63
2026-05-18 02:00:00,2117.54,2124.0,2112.78,2116.64,9170.8986
2026-05-18 03:00:00,2116.65,2123.91,2115.89,2118.44,7975.8225
2026-05-18 04:00:00,2118.44,2125.5,2114.24,2124.85,6837.7162
2026-05-18 05:00:00,2124.85,2125.83,2117.0,2118.25,6453.7777
2026-05-18 06:00:00,2118.25,2121.0,2110.0,2119.03,9048.749
2026-05-18 07:00:00,2119.04,2123.99,2112.07,2120.82,9795.7552
2026-05-18 08:00:00,2120.82,2124.05,2117.48,2121.57,6329.8802
2026-05-18 09:00:00,2121.57,2121.93,2116.03,2116.88,4262.8506
2026-05-18 10:00:00,2116.88,2117.59,2112.65,2114.55,6334.9378
2026-05-18 11:00:00,2114.56,2139.75,2110.5,2133.9,15910.7319
2026-05-18 12:00:00,2133.9,2157.24,2133.9,2151.01,25623.8435
2026-05-18 13:00:00,2151.02,2151.41,2120.25,2130.91,25177.8551
2026-05-18 14:00:00,2130.9,2130.9,2098.01,2110.32,31644.5594
2026-05-18 15:00:00,2110.32,2111.3,2093.77,2107.48,31279.2744
2026-05-18 16:00:00,2107.49,2111.19,2090.56,2097.71,18252.3444
2026-05-18 17:00:00,2097.71,2110.19,2095.33,2108.21,10461.8463
2026-05-18 18:00:00,2108.21,2109.12,2077.23,2081.32,29604.6277
2026-05-18 19:00:00,2081.31,2128.49,2079.64,2125.07,35288.4271
2026-05-18 20:00:00,2125.07,2131.03,2115.01,2117.61,10615.7607
2026-05-18 21:00:00,2117.62,2142.67,2114.59,2137.38,14324.1322
2026-05-18 22:00:00,2137.39,2142.57,2130.5,2135.74,12285.9181
2026-05-18 23:00:00,2135.73,2139.17,2127.75,2130.08,5410.4744
2026-05-19 00:00:00,2130.08,2146.95,2128.44,2135.88,7752.7733
2026-05-19 01:00:00,2135.88,2138.4,2123.71,2124.92,8258.8095
2026-05-19 02:00:00,2124.92,2135.67,2118.6,2123.31,7646.1533
2026-05-19 03:00:00,2123.3,2134.61,2122.06,2131.3,5007.2946
2026-05-19 04:00:00,2131.3,2136.65,2128.22,2133.88,4628.4393
2026-05-19 05:00:00,2133.88,2137.74,2123.61,2135.21,7384.8264
2026-05-19 06:00:00,2135.21,2140.31,2132.71,2137.52,5544.4231
2026-05-19 07:00:00,2137.52,2145.0,2135.29,2140.97,7115.4473
2026-05-19 08:00:00,2140.97,2141.4,2131.01,2133.72,7074.3505
2026-05-19 09:00:00,2133.72,2134.5,2111.25,2114.49,12094.7932
2026-05-19 10:00:00,2114.49,2121.96,2106.77,2118.36,10403.7765
2026-05-19 11:00:00,2118.37,2120.24,2109.22,2110.85,5522.7146
2026-05-19 12:00:00,2110.85,2119.35,2108.64,2118.49,5822.6555
2026-05-19 13:00:00,2118.5,2127.53,2107.65,2119.03,17708.0004
2026-05-19 14:00:00,2119.02,2123.6,2094.47,2106.55,23710.8299
2026-05-19 15:00:00,2106.54,2113.42,2103.58,2110.19,8637.8522
2026-05-19 16:00:00,2110.2,2122.45,2107.12,2121.12,6845.5703
2026-05-19 17:00:00,2121.11,2125.07,2112.92,2115.75,6373.8264
2026-05-19 18:00:00,2115.75,2119.62,2110.74,2115.28,5018.4948
2026-05-19 19:00:00,2115.27,2123.16,2110.14,2113.15,6436.9705
2026-05-19 20:00:00,2113.14,2118.82,2112.41,2118.39,2362.188
2026-05-19 21:00:00,2118.38,2120.59,2116.69,2116.97,3414.5351
2026-05-19 22:00:00,2116.97,2116.97,2102.09,2106.4,7180.9732
2026-05-19 23:00:00,2106.4,2118.68,2104.66,2111.93,4999.3771
2026-05-20 00:00:00,2111.93,2115.95,2103.3,2111.29,5979.5179
2026-05-20 01:00:00,2111.29,2119.24,2103.29,2115.28,6978.7938
2026-05-20 02:00:00,2115.28,2117.14,2106.01,2109.43,3194.6835
2026-05-20 03:00:00,2109.42,2116.3,2106.1,2111.6,3161.4843
2026-05-20 04:00:00,2111.6,2114.78,2107.3,2113.2,3859.8496
2026-05-20 05:00:00,2113.2,2130.38,2113.2,2125.63,14210.0076
2026-05-20 06:00:00,2125.63,2134.41,2125.62,2133.75,10055.3538
2026-05-20 07:00:00,2133.76,2136.5,2128.51,2129.74,6989.0784
2026-05-20 08:00:00,2129.75,2138.0,2128.87,2131.91,8115.6362
2026-05-20 09:00:00,2131.91,2133.0,2127.7,2129.36,4337.4143
2026-05-20 10:00:00,2129.36,2137.02,2129.36,2130.82,4806.969
2026-05-20 11:00:00,2130.82,2132.24,2124.28,2128.3,4923.4052
2026-05-20 12:00:00,2128.31,2140.0,2127.02,2134.01,5842.3635
2026-05-20 13:00:00,2134.02,2135.73,2115.69,2120.61,16409.0609
2026-05-20 14:00:00,2120.62,2139.63,2113.87,2135.25,19511.9975
2026-05-20 15:00:00,2135.24,2149.0,2129.02,2136.75,17153.5618
2026-05-20 16:00:00,2136.76,2140.51,2124.1,2135.46,9337.6279
2026-05-20 17:00:00,2135.46,2148.77,2132.14,2140.5,10779.1126
2026-05-20 18:00:00,2140.5,2140.95,2131.3,2132.1,6023.4487
2026-05-20 19:00:00,2132.1,2141.45,2129.11,2139.12,6015.4748
2026-05-20 20:00:00,2139.12,2140.76,2129.51,2135.93,4957.8493
2026-05-20 21:00:00,2135.92,2138.59,2130.61,2130.62,3046.6187
2026-05-20 22:00:00,2130.61,2130.61,2118.45,2128.32,9689.7947
2026-05-20 23:00:00,2128.32,2130.37,2122.59,2129.44,3709.19
2026-05-21 00:00:00,2129.44,2145.32,2128.59,2142.92,7646.4745
2026-05-21 01:00:00,2142.93,2157.5,2139.31,2141.07,11825.5022
2026-05-21 02:00:00,2141.08,2148.04,2139.5,2141.5,4768.8843
2026-05-21 03:00:00,2141.5,2146.85,2140.85,2145.76,3524.1137
2026-05-21 04:00:00,2145.76,2148.75,2142.7,2145.0,3552.697
2026-05-21 05:00:00,2145.0,2148.19,2133.21,2136.3,6291.6025
2026-05-21 06:00:00,2136.31,2138.61,2127.64,2128.57,8597.7098
2026-05-21 07:00:00,2128.58,2137.0,2124.25,2135.06,8726.5434
2026-05-21 08:00:00,2135.07,2148.33,2135.01,2138.26,8282.9493
2026-05-21 09:00:00,2138.26,2140.94,2127.96,2127.98,6582.2796
2026-05-21 10:00:00,2127.97,2130.09,2110.0,2114.19,19101.5468
2026-05-21 11:00:00,2114.2,2119.94,2112.17,2115.27,7699.843
2026-05-21 12:00:00,2115.28,2119.91,2112.1,2117.22,11662.3948
